Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
9,C01,Oligomycin-CONBIS # 49 post,12,20.351235024986433,45.6447835813735,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,3.0131415992356123,49-post-13,3.0131415992356123,2.537706213208383,0.4754353860272294,87,0.20315581453003154,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,C02,Oligomycin-CONBIS # 49 post,1,34.92602709683165,28.0780548883548,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,3.5532323133528805,49-post-13,3.5532323133528805,3.7475656686190684,-0.19433335526618786,120,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,C02,Oligomycin-CONBIS # 49 post,2,32.780847166344536,25.3383638723674,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,3.4898444169824816,49-post-13,3.4898444169824816,3.7475656686190684,-0.25772125163658693,120,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,C02,Oligomycin-CONBIS # 49 post,3,31.745618310503865,23.9788574356161,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,3.4577547098466184,49-post-13,3.4577547098466184,3.7475656686190684,-0.28981095877245017,120,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,C02,Oligomycin-CONBIS # 49 post,4,16.111540285868802,35.20283433056,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,2.779535803162794,49-post-13,2.779535803162794,2.8280476638991354,-0.04851186073634132,72,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,C02,Oligomycin-CONBIS # 49 post,5,14.357241082773243,34.9699172115777,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,2.6642544200066096,49-post-13,2.6642544200066096,2.8280476638991354,-0.1637932438925259,72,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,C02,Oligomycin-CONBIS # 49 post,6,13.280011352912926,33.7688107693955,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,2.586259998935944,49-post-13,2.586259998935944,2.828047663899136,-0.24178766496319187,72,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,C02,Oligomycin-CONBIS # 49 post,10,17.252544044488832,33.2145642340008,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,2.8479596134430714,49-post-13,2.8479596134430714,2.6064557968323863,0.24150381661068493,87,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,C02,Oligomycin-CONBIS # 49 post,11,14.59714731045533,33.7116796571011,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,2.680826119928397,49-post-13,2.680826119928397,2.6064557968323867,0.07437032309601058,87,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,C02,Oligomycin-CONBIS # 49 post,12,14.156092007579714,33.9736905688199,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,2.6501450620085567,49-post-13,2.6501450620085567,2.6064557968323867,0.04368926517617021,87,0.03355355011723151,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,C03,FCCP-CONBIS # 49 post,1,36.44153388653555,26.3697865924791,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.5957091649892643,49-post-13,3.5957091649892643,3.879230313658512,-0.2835211486692474,120,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,C03,FCCP-CONBIS # 49 post,2,33.882956127996636,23.2819719229441,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.5229121188700043,49-post-13,3.5229121188700043,3.879230313658512,-0.35631819478850735,120,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,C03,FCCP-CONBIS # 49 post,3,32.68550245169737,22.1845118289807,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.4869316294934958,49-post-13,3.4869316294934958,3.879230313658512,-0.39229868416501595,120,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,C03,FCCP-CONBIS # 49 post,7,100.07064944731148,46.8001040840096,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.605876431011469,49-post-13,4.605876431011469,4.688695390077191,-0.0828189590657222,48,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,C03,FCCP-CONBIS # 49 post,8,94.09681429626512,44.8834860947486,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.544324191568367,49-post-13,4.544324191568367,4.688695390077191,-0.144371198508824,48,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,C03,FCCP-CONBIS # 49 post,9,88.39759942617049,43.4941734614876,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.481844813462321,49-post-13,4.481844813462321,4.688695390077191,-0.2068505766148697,48,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,C03,FCCP-CONBIS # 49 post,10,20.89025590108294,33.9714604864208,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,3.03928282542561,49-post-13,3.03928282542561,2.7381204418718297,0.3011623835537806,87,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,C03,FCCP-CONBIS # 49 post,11,19.12510520893836,35.1891252858007,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.9510018808184286,49-post-13,2.9510018808184286,2.7381204418718297,0.21288143894659886,87,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,C03,FCCP-CONBIS # 49 post,12,17.597200990779392,35.5454567573521,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.8677398547819535,49-post-13,2.8677398547819535,2.7381204418718297,0.12961941291012372,87,0.05667944644246889,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,C04,FCCP-CONBIS # 49 post,1,39.25234708710545,29.1184377347588,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.6700112408381558,49-post-13,3.6700112408381558,3.8854999552099767,-0.21548871437182104,120,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,C04,FCCP-CONBIS # 49 post,2,36.761256362727934,26.4459336261132,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.6044444743443633,49-post-13,3.6044444743443633,3.8854999552099767,-0.28105548086561355,120,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,C04,FCCP-CONBIS # 49 post,3,35.579463457666364,25.416251699879,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.5717686022382744,49-post-13,3.5717686022382744,3.8854999552099767,-0.31373135297170246,120,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,C04,FCCP-CONBIS # 49 post,7,91.78370650777627,47.8586002582043,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.519434792851359,49-post-13,4.519434792851359,4.694965031628656,-0.1755302387772967,48,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,C04,FCCP-CONBIS # 49 post,8,83.12759035742774,42.9784974308382,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.420376660685107,49-post-13,4.420376660685107,4.694965031628656,-0.27458837094354943,48,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,C04,FCCP-CONBIS # 49 post,9,78.99964576493439,40.7506794442508,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.369443368468796,49-post-13,4.369443368468796,4.694965031628656,-0.3255216631598598,48,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,C04,FCCP-CONBIS # 49 post,10,22.443083760932904,37.214124883422,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,3.110982493714355,49-post-13,3.110982493714355,2.744390083423295,0.36659241029106004,87,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,C04,FCCP-CONBIS # 49 post,11,19.908308020691052,37.5222293802823,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.991137133083318,49-post-13,2.991137133083318,2.7443900834232946,0.24674704966002312,87,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,C04,FCCP-CONBIS # 49 post,12,19.909779986072802,37.9237467188007,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.991211067591784,49-post-13,2.991211067591784,2.7443900834232946,0.24682098416848927,87,0.07562755295049209,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,C05,Glycolysis-CONBIS # 49 post,1,34.30253665575745,21.7934084064197,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,3.535219306415711,49-post-13,3.535219306415711,3.772301704775441,-0.23708239835972986,120,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,C05,Glycolysis-CONBIS # 49 post,2,31.793764591325335,23.49544865431,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,3.4592701885257413,49-post-13,3.4592701885257413,3.7723017047754404,-0.31303151624969927,120,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,C05,Glycolysis-CONBIS # 49 post,3,31.249224703206565,29.2804088743149,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,3.44199456637726,49-post-13,3.44199456637726,3.772301704775441,-0.33030713839818066,120,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,C05,Glycolysis-CONBIS # 49 post,4,17.378080783499293,39.7235883890432,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,2.8552096870136037,49-post-13,2.8552096870136037,2.852783700055508,0.0024259869580956486,72,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,C05,Glycolysis-CONBIS # 49 post,5,16.05975744445127,36.2694568136819,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,2.776316605319337,49-post-13,2.776316605319337,2.852783700055508,-0.07646709473617112,72,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,C05,Glycolysis-CONBIS # 49 post,6,15.927937039171164,32.1149445319162,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,2.7680746139145023,49-post-13,2.7680746139145023,2.852783700055508,-0.08470908614100575,72,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,C05,Glycolysis-CONBIS # 49 post,13,18.380670855672804,13.9302841722487,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,2.9112996154819615,49-post-13,2.9112996154819615,2.842338136527743,0.06896147895421827,33,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,C05,Glycolysis-CONBIS # 49 post,14,16.736784255100282,10.245551366626,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,2.8176089471514905,49-post-13,2.8176089471514905,2.842338136527743,-0.02472918937625265,33,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,C05,Glycolysis-CONBIS # 49 post,15,16.550437249196364,7.59444986718589,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,2.806412521365092,49-post-13,2.806412521365092,2.842338136527743,-0.03592561516265121,33,0.027401457316478996,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,C06,Glycolysis-CONBIS # 49 post,1,66.27908059582006,69.8955646879399,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,4.193874320944651,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,C06,Glycolysis-CONBIS # 49 post,2,64.11041492655853,64.3038036096699,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,4.160606830081771,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,C06,Glycolysis-CONBIS # 49 post,3,62.35923814356876,61.7679566672797,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,4.132911827045812,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,C06,Glycolysis-CONBIS # 49 post,4,41.18292920429258,97.0008770243739,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,3.7180238307914317,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,C06,Glycolysis-CONBIS # 49 post,5,32.75121284532433,101.814352791939,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,3.4889399948405577,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,C06,Glycolysis-CONBIS # 49 post,6,28.826241759196073,105.743846177872,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,3.3612861444708146,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,C06,Glycolysis-CONBIS # 49 post,13,33.502796838138366,29.0074503596446,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,3.511628923051739,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,C06,Glycolysis-CONBIS # 49 post,14,32.06877069788575,23.7880850109621,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,3.46788268113021,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,C06,Glycolysis-CONBIS # 49 post,15,30.829395917255603,20.2614043334453,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,3.4284686477150337,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,D01,Oligomycin-CONBIS # 49 post,1,121.39785455358735,58.7422720834288,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,4.79907320592877,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,D01,Oligomycin-CONBIS # 49 post,2,115.52212028751784,52.3851458154387,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,4.749462029265533,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,D01,Oligomycin-CONBIS # 49 post,3,114.23147449069717,50.5647017886839,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,4.738226867748839,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,D01,Oligomycin-CONBIS # 49 post,4,105.58273939241778,53.8993970812878,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,4.659494905188993,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,D01,Oligomycin-CONBIS # 49 post,5,88.40110399021593,66.9982909987001,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,4.481884458142719,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,D01,Oligomycin-CONBIS # 49 post,6,77.57639471387448,72.9794083186905,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,4.351263189081939,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,D01,Oligomycin-CONBIS # 49 post,10,33.70434496757366,122.666871625139,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,3.5176267598359923,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,D01,Oligomycin-CONBIS # 49 post,11,30.8930322526057,125.463071167107,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,3.4305306650330496,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,D01,Oligomycin-CONBIS # 49 post,12,29.681390362114143,123.657535522662,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,3.3905202622866915,49-post-13,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,D02,Oligomycin-CONBIS # 49 post,1,36.34491110990765,25.2210443397198,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,3.593054197202631,49-post-13,3.593054197202631,3.8140112235843175,-0.22095702638168666,120,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,D02,Oligomycin-CONBIS # 49 post,2,34.51746622090963,21.4674019548782,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,3.541465463200018,49-post-13,3.541465463200018,3.8140112235843175,-0.2725457603842997,120,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,D02,Oligomycin-CONBIS # 49 post,3,34.13722001693527,21.2406437924252,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int1,3.5303882851385153,49-post-13,3.5303882851385153,3.8140112235843175,-0.28362293844580233,120,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,D02,Oligomycin-CONBIS # 49 post,4,15.008984480572103,30.9011020837032,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,2.7086489871655215,49-post-13,2.7086489871655215,2.8944932188643846,-0.18584423169886327,72,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,D02,Oligomycin-CONBIS # 49 post,5,15.494991975856832,31.993926270808,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,2.740516873385872,49-post-13,2.740516873385872,2.8944932188643846,-0.15397634547851274,72,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,D02,Oligomycin-CONBIS # 49 post,6,15.311392839649315,31.1680694697628,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int2,2.728597181341428,49-post-13,2.728597181341428,2.8944932188643846,-0.16589603752295695,72,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,D02,Oligomycin-CONBIS # 49 post,10,20.523474649150565,29.0348968000482,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,3.0215693358485147,49-post-13,3.0215693358485147,2.6729013517976354,0.3486679840508793,87,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,D02,Oligomycin-CONBIS # 49 post,11,17.28887384768318,31.2590228369494,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,2.8500631644150753,49-post-13,2.8500631644150753,2.672901351797636,0.17716181261743952,87,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,D02,Oligomycin-CONBIS # 49 post,12,16.725802538230123,31.9887878422232,0,PBMC Mito+Glyco-short CONBIS # 49 post,Olig,Int4,2.8169525892116676,49-post-13,2.8169525892116676,2.672901351797636,0.14405123741403167,87,0.04197518515480157,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,D03,FCCP-CONBIS # 49 post,1,41.776457464879755,29.0421074042868,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.7323329623200214,49-post-13,3.7323329623200214,3.783752641688599,-0.05141967936857755,120,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,D03,FCCP-CONBIS # 49 post,2,37.643593495769935,25.4560396752639,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.6281627802922345,49-post-13,3.6281627802922345,3.783752641688599,-0.15558986139636433,120,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,D03,FCCP-CONBIS # 49 post,3,34.761263285996264,24.4474582975713,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.5485036428322014,49-post-13,3.5485036428322014,3.783752641688599,-0.23524899885639738,120,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,D03,FCCP-CONBIS # 49 post,7,93.59648357758438,47.4235856320001,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.538992814162277,49-post-13,4.538992814162277,4.593217718107279,-0.05422490394500164,48,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,D03,FCCP-CONBIS # 49 post,8,86.50601666768073,45.2977098171811,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.4602139683706685,49-post-13,4.4602139683706685,4.593217718107278,-0.13300374973660944,48,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,D03,FCCP-CONBIS # 49 post,9,83.33189792973599,43.3813207639894,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.422831404202619,49-post-13,4.422831404202619,4.593217718107278,-0.17038631390465864,48,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,D03,FCCP-CONBIS # 49 post,10,23.3868952193137,35.8912380675377,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,3.152175832123736,49-post-13,3.152175832123736,2.642642769901917,0.5095330622218189,87,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,D03,FCCP-CONBIS # 49 post,11,20.75954203569594,38.3305658888352,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,3.033005998116789,49-post-13,3.033005998116789,2.642642769901917,0.39036322821487207,87,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,D03,FCCP-CONBIS # 49 post,12,19.962388965112215,38.885478068564296,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.9938499513521974,49-post-13,2.9938499513521974,2.642642769901917,0.35120718145028057,87,0.07921610184425683,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,D04,FCCP-CONBIS # 49 post,1,38.66096260485085,26.5448862342389,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.6548303727162166,49-post-13,3.6548303727162166,3.7926893063638043,-0.1378589336475877,120,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,D04,FCCP-CONBIS # 49 post,2,36.513815919200034,23.8599809684624,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.597690707302701,49-post-13,3.597690707302701,3.7926893063638043,-0.19499859906110342,120,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,D04,FCCP-CONBIS # 49 post,3,34.47519935883167,22.6844691822937,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int1,3.540240206369873,49-post-13,3.540240206369873,3.7926893063638043,-0.2524490999939313,120,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,D04,FCCP-CONBIS # 49 post,7,82.82248900276268,41.7342772166207,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.4166996308264554,49-post-13,4.4166996308264554,4.602154382782484,-0.1854547519560282,48,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,D04,FCCP-CONBIS # 49 post,8,79.13714206376723,40.0211787938993,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.371182322893878,49-post-13,4.371182322893878,4.602154382782484,-0.23097205988860567,48,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,D04,FCCP-CONBIS # 49 post,9,76.72107851866298,38.3985774888125,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int3,4.340176488331729,49-post-13,4.340176488331729,4.602154382782484,-0.2619778944507542,48,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,D04,FCCP-CONBIS # 49 post,10,20.47567456756587,36.6670630917238,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,3.0192375751092917,49-post-13,3.0192375751092917,2.651579434577122,0.3676581405321695,87,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,D04,FCCP-CONBIS # 49 post,11,19.6716597568522,37.59117963073,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.9791790089556653,49-post-13,2.9791790089556653,2.651579434577122,0.32759957437854315,87,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,D04,FCCP-CONBIS # 49 post,12,18.776532241771104,37.7845477550965,0,PBMC Mito+Glyco-short CONBIS # 49 post,FCCP,Int4,2.9326078050670192,49-post-13,2.9326078050670192,2.651579434577122,0.28102837048989704,87,0.07054949097179374,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
1,D05,Glycolysis-CONBIS # 49 post,1,29.894196760161762,33.6398587976259,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,3.397664373270167,49-post-13,3.397664373270167,3.7191671663966828,-0.3215027931265156,120,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
2,D05,Glycolysis-CONBIS # 49 post,2,30.378319733084943,27.8408968248637,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,3.4137291873130136,49-post-13,3.4137291873130136,3.7191671663966828,-0.30543797908366904,120,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
3,D05,Glycolysis-CONBIS # 49 post,3,29.682602391395754,25.4006589744959,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int1,3.3905610961061687,49-post-13,3.3905610961061687,3.7191671663966828,-0.32860607029051386,120,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
4,D05,Glycolysis-CONBIS # 49 post,4,12.261637718732983,35.5975127378372,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,2.506475503865131,49-post-13,2.506475503865131,2.79964916167675,-0.2931736578116189,72,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
5,D05,Glycolysis-CONBIS # 49 post,5,10.878634816410733,33.402292717083,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,2.3868007571221335,49-post-13,2.3868007571221335,2.79964916167675,-0.4128484045546164,72,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
6,D05,Glycolysis-CONBIS # 49 post,6,9.731871997222784,32.0091147364152,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int2,2.2754062720627664,49-post-13,2.2754062720627664,2.79964916167675,-0.5242428896139832,72,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
7,D05,Glycolysis-CONBIS # 49 post,13,17.826251775101703,12.1702547795234,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,2.8806721896468,49-post-13,2.8806721896468,2.7892035981489847,0.09146859149781551,33,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
8,D05,Glycolysis-CONBIS # 49 post,14,15.39807525912898,9.7709336244288,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,2.734242518435093,49-post-13,2.734242518435093,2.7892035981489847,-0.05496107971389157,33,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
9,D05,Glycolysis-CONBIS # 49 post,15,15.532954913167544,9.41861617180766,0,PBMC Mito+Glyco-short CONBIS # 49 post,Glyco,Int5,2.7429638903534883,49-post-13,2.7429638903534883,2.7892035981489847,-0.046239707795496396,33,0.09806753636586303,0.07847514820632212,FALSE,0.030670933418442046,FALSE,NO
